Time (s),Voltage_A2 (V),Voltage_A1 (V)
0.0,0.9996868397251744,-0.20987648771945389
2.0512168407440186,0.9910132882522082,-0.1767655174295263
4.097709655761719,0.9780534205509592,-0.1657068407031136
6.147984027862549,0.9626730823810804,-0.2568967843205441
8.19696307182312,0.9696320483966975,-0.13824571741785463
10.246495723724365,0.9868278015108242,-0.2232915761990809
12.296766519546509,0.9834491584933512,-0.20890820296274348
14.344902992248535,0.9981235820910254,-0.18440324974527422
16.393220901489258,0.980322655327386,-0.257162237095238
18.442415714263916,0.9771961543846641,-0.1361055749782999
20.491841554641724,0.9902568746907258,-0.27001297669480107
22.538692951202393,0.9949466408696547,-0.15082068042086327
24.584575176239014,0.988996185710772,-0.2921685928611518
26.63330078125,0.9990817076718279,-0.19199392077661637
28.683067321777344,1.0050321764801757,-0.21079791691401673
30.73210382461548,0.99464407515877,-0.2557725109862049
32.78126549720764,0.9979218714690402,-0.14597821415699685
34.830607414245605,1.0041244773278635,-0.25438277805590337
36.88072896003723,1.00397319415403,-0.25731838566997756
38.93074631690979,1.0038219109854016,-0.18562151929262893
40.979453325271606,1.0005945379613532,-0.29974076313854503
43.02873253822327,1.0187989699305233,-0.21382563363155005
45.077667474746704,1.0225810635909478,-0.23692465301747478
47.12710404396057,1.00397319415403,-0.2839248452258165
49.17551779747009,1.0103270919368033,-0.17774953130835414
51.22512698173523,1.0100245251675068,-0.30657896139871843
53.27407646179199,1.0278760001811116,-0.2105140190066792
55.32334089279175,1.025304173040906,-0.2100638972900094
57.37284755706787,1.009368963905459,-0.30117711072594033
59.423343896865845,1.0259093087032636,-0.209264351018144
61.4722466468811,1.0363479119884893,-0.27016911818217293
63.51976442337036,1.0251024611719615,-0.2819575517857652
65.56992959976196,1.0140083226309673,-0.18258366592442266
67.61974239349365,1.046937824703104,-0.2883746251897955
69.66667103767395,1.0371043334793855,-0.23716291594961691
71.71492838859558,1.054804633516615,-0.2855642459821106
73.76129865646362,1.0314563894890507,-0.3000217882400479
75.81036424636841,1.0310025371618912,-0.18842596835538417
77.85980224609375,1.0417437214702723,-0.3371614837815846
79.90818047523499,1.0543003504781563,-0.26593564133896663
81.95682621002197,1.0467865400561693,-0.25958253032638623
84.00630927085876,1.049560092743703,-0.3312294509161463
86.05465292930603,1.0374573302196715,-0.22519753199215486
88.10409021377563,1.0613603182797196,-0.31243345192334726
90.1532940864563,1.0596457536285508,-0.29592610878288816
92.20296692848206,1.052686645143751,-0.25820843090160284
94.25101065635681,1.0451728374794187,-0.35689240361079944
96.30190539360046,1.065293733829297,-0.275089051942512
98.35038661956787,1.0746230027286496,-0.3172886842023144
100.39749050140381,1.0801701449717311,-0.2828678405872569
102.44321608543396,1.0732614325204923,-0.328762937492018
104.4912576675415,1.0694288667908898,-0.3226045737476322
106.54067492485046,1.0653945906845297,-0.25375182530523865
108.58998823165894,1.054401207081221,-0.37026930946796277
110.6400043964386,1.0772957158448744,-0.29074030434350084
112.68916392326355,1.080321430767303,-0.3111845041064778
114.73817801475525,1.064537307488792,-0.36401018254454565
116.78749394416809,1.0670587291298794,-0.23860000460266173
118.8361029624939,1.0703870079101045,-0.38105466212967964
120.88512802124023,1.07936328748326,-0.2601249119020883
122.93295192718506,1.088642157539922,-0.32918443181530965
124.98136472702026,1.083801005502119,-0.31001515247180134
127.03148007392883,1.0721520052552151,-0.2832114808280053
129.0804557800293,1.0728075758781352,-0.3887337074776227
131.1300778388977,1.0824394324518654,-0.24934688037592445
133.17903780937195,1.0894490167311064,-0.35016468917533494
135.2283205986023,1.0921217388594484,-0.3034236224591107
137.27699637413025,1.0896880685320756,-0.30967151899395384
139.32637333869934,1.0830156044359798,-0.3709931022359305
141.37607741355896,1.0756820020709355,-0.26362384872598077
143.42561197280884,1.0943406037474017,-0.3642755348758243
145.4753065109253,1.0983749064123818,-0.3223234216893538
147.52518320083618,1.0886925862350334,-0.3131390892025936
149.57425689697266,1.0865745815383347,-0.41285138481602446
151.62400889396667,1.0935841724098045,-0.2800874754506868
153.67265391349792,1.098828765693828,-0.4261582656180387
155.721497297287,1.1105282655621649,-0.32272953019934736
157.7707052230835,1.0987525731677836,-0.34715829629192574
159.82009935379028,1.0945350569959749,-0.3794585751183659
161.86913108825684,1.1034736807881669,-0.2773071046382385
163.9189007282257,1.105236229644615,-0.39816054315141347
165.96824860572815,1.1168816692156838,-0.33650590869022423
168.01789689064026,1.1097685031544113,-0.3277277788666828
170.06778216362,1.109327865134721,-0.39001691404176775
172.11507391929626,1.1129788679324157,-0.29530131411347815
174.1642882823944,1.1118457975964697,-0.44207546725206004
176.2135100364685,1.1271422852659396,-0.3394423523007435
178.26266264915466,1.128653053949599,-0.3658388217542201
180.31238389015198,1.1230506241158955,-0.3970141113020016
182.35983777046204,1.1168816692156838,-0.3204490731508842
184.4083013534546,1.1163780816520195,-0.4165373510450232
186.4577145576477,1.123617161462069,-0.33347574215640186
188.5067036151886,1.1363328071815442,-0.3686814879477025
190.556480884552,1.1158115457496098,-0.4154752940022892
192.60611987113953,1.1285901052384046,-0.3157319512472303
194.65474939346313,1.1204067846610686,-0.45017914102286216
